Word	Havg	StDev	FrqList
ہوييں	5999	5.96	1.0490	643
يكجا	6000	5.96	1.1945	3543
محور	6001	5.96	1.2282	3740
ايسے	6002	5.96	1.2930	177
سنتے	6003	5.96	1.2930	4178
ٹيكسي	6004	5.96	1.7019	9550
معاينہ	6005	5.96	1.1945	7162
ساختہ	6006	5.96	1.1945	4030
كيچ	6007	5.96	1.0093	8161
گروہوں	6008	5.96	1.4563	2275
جايزے	6009	5.96	1.3242	8296
سرہ	6010	5.96	1.0683	8117
بنتي	6011	5.96	1.2930	1779
بھوٹان	6012	5.96	1.4280	6320
پاتي	6013	5.96	1.4422	5221
نجم	6014	5.96	1.1241	4606
كہنا	6015	5.96	1.0490	821
چٹان	6016	5.96	1.4563	5467
تقي	6017	5.96	1.2610	3895
خام	6018	5.96	1.1773	1921
ہواييں	6019	5.96	1.1421	6167
نعرے	6020	5.96	1.4841	8000
پہنچيں	6021	5.96	1.1773	6091
قصد	6022	5.96	1.7019	8149
متعدد	6023	5.96	1.2771	546
ہرگز	6024	5.96	1.2610	3609
مرہون	6025	5.94	1.4486	6752
كرسكتے	6026	5.94	1.1851	1758
حر	6027	5.94	1.2521	6963
عنصر	6028	5.94	1.5039	1885
عفت	6029	5.94	0.9775	9374
ليس	6030	5.94	1.2683	4592
تراميم	6031	5.94	1.5440	2568
سكاٹش	6032	5.94	1.1678	8570
سترھويں	6033	5.94	0.9775	7935
بالواسطہ	6034	5.94	1.3614	5795
سٹي	6035	5.94	1.2521	2680
دريغ	6036	5.94	0.9564	6456
ايجنسي	6037	5.94	1.2843	2664
وكٹ	6038	5.94	1.3911	7670
فرينكفرٹ	6039	5.94	1.5960	9381
پالتو	6040	5.94	1.5572	7870
پمپ	6041	5.94	1.3763	8493
يكلخت	6042	5.94	1.4344	9450
اثاثوں	6043	5.94	1.3463	8940
ملاكا	6044	5.94	1.3463	7818
نشستيں	6045	5.94	1.3001	4394
پھير	6046	5.94	1.0577	5312
باقيات	6047	5.94	1.3157	5006
نامي	6048	5.94	1.0768	646
مراحل	6049	5.94	1.2843	2322
بلكہ	6050	5.94	1.1678	195
بلاك	6051	5.94	1.2521	6675
پيرو	6052	5.94	1.3614	2650
زريہ	6053	5.94	1.4201	7762
مڈل	6054	5.94	1.1502	5593
خيالي	6055	5.94	1.2357	3901
لگتي	6056	5.94	1.2683	3470
كيليے	6057	5.94	1.1323	399
بازاروں	6058	5.94	1.2521	8474
بيورو	6059	5.94	1.2683	6932
تاتاري	6060	5.94	1.2521	7713
خزيمہ	6061	5.94	1.1678	8088
ديكھي	6062	5.94	1.0382	1978
ستايش	6063	5.94	1.2022	8562
موجد	6064	5.94	1.4486	3853
تحويل	6065	5.94	1.2022	4727
رودبار	6066	5.94	1.3911	8803
كنارہ	6067	5.94	1.3311	3770
دستے	6068	5.94	0.9775	3902
سنو	6069	5.94	1.0956	8576
ميگا	6070	5.94	1.4344	8909
سانچوں	6071	5.94	1.1502	5917
جاتي	6072	5.94	1.0184	89
عدالتي	6073	5.94	1.3614	3729
بيٹھتا	6074	5.94	1.2191	8990
كرمان	6075	5.94	1.0382	7449
نحو	6076	5.94	1.1678	5434
سيراليون	6077	5.94	1.2357	9622
كيلي	6078	5.94	1.2521	5043
تيموري	6079	5.94	1.4765	5720
ماجہ	6080	5.94	1.2521	8640
بخت	6081	5.94	1.2843	7857
فعلياتي	6082	5.94	1.2843	9969
جاسكتي	6083	5.94	0.9564	1128
كہلايي	6084	5.94	1.1851	5261
عنقريب	6085	5.94	1.4057	5655
شغف	6086	5.94	1.3001	5648
نگاري	6087	5.94	0.9982	1963
ٹھہرے	6088	5.94	1.1502	8293
موافقت	6089	5.94	1.2191	7313
انتھوني	6090	5.94	1.3157	9777
ليكر	6091	5.94	1.2357	1901
اٹھايے	6092	5.94	1.3311	4100
كارٹون	6093	5.94	1.7544	5102
اترنے	6094	5.94	1.0956	5441
ڈبل	6095	5.94	1.2843	6225
بغدادي	6096	5.94	1.4765	7365
حكمراں	6097	5.94	1.8780	9030
اقليتي	6098	5.94	1.5039	5446
كيجيے	6099	5.94	1.0956	2339
بناتے	6100	5.94	1.0577	1477
تسميات	6101	5.94	1.1323	7561
پہنچاتي	6102	5.94	0.9775	8274
وقوف	6103	5.94	1.5308	8689
تحاريك	6104	5.94	1.4486	7881
دانہ	6105	5.94	1.3157	9872
ويسے	6106	5.94	1.1141	2693
اخير	6107	5.94	1.3001	8438
ليے	6108	5.94	0.9348	18
دياگيا	6109	5.94	1.0768	5634
پانے	6110	5.94	1.0577	1723
ويو	6111	5.94	1.2357	8013
چنا	6112	5.94	0.8901	3154
افسر	6113	5.94	1.3911	2111
مقداريہ	6114	5.94	1.0382	7817
مريخ	6115	5.94	1.2521	7155
سميٹ	6116	5.94	1.1502	9923
لغت	6117	5.94	1.7192	2490
سان	6118	5.94	1.1502	3561
خواں	6119	5.94	1.2022	6454
جزء	6120	5.94	1.1141	9017
زاويہ	6121	5.94	1.1851	3805
اجرا	6122	5.94	1.3311	7674
ارتقا	6123	5.94	0.9127	6662
رغبت	6124	5.94	1.3001	6348
كہتي	6125	5.94	1.1678	4437
تمہاري	6126	5.94	1.2022	2882
خانوں	6127	5.94	1.3157	3357
خول	6128	5.94	1.3311	8312
معاني	6129	5.94	1.2521	4144
پيكار	6130	5.94	1.0184	6941
ديباچہ	6131	5.94	1.1323	9325
سہروردي	6132	5.94	1.4201	8349
تري	6133	5.94	1.2357	6327
ھونے	6134	5.94	0.9775	9198
گھڑ	6135	5.94	1.2022	5110
ہشتم	6136	5.94	1.3614	8419
انسداد	6137	5.94	1.6464	6421
كرليا	6138	5.94	1.1502	965
ويير	6139	5.94	1.2843	6773
دارياں	6140	5.94	1.2191	4172
كريٹ	6141	5.94	1.4765	6868
جانور	6142	5.94	1.1678	1495
بھورے	6143	5.94	1.2191	8986
صديوں	6144	5.94	1.2683	1618
فلوريڈا	6145	5.94	1.2357	7963
كہوٹہ	6146	5.94	1.4765	9122
مبالغہ	6147	5.94	1.2357	5959
كيوبا	6148	5.94	1.4344	4048
سرانجام	6149	5.94	1.3614	2046
نكلتا	6150	5.94	1.1678	2691
اجاتي	6151	5.94	1.2357	3585
پيشكش	6152	5.94	1.2191	3293
پڑتال	6153	5.94	1.4626	4109
ريشہ	6154	5.94	1.1323	7928
سطحوں	6155	5.94	1.3157	7426
لازما	6156	5.94	1.0577	5951
انگيز	6157	5.94	1.6214	2663
تبادلہ	6158	5.94	1.3157	1327
خور	6159	5.94	1.0184	5165
وقفہ	6160	5.94	1.1502	4557
نكلي	6161	5.94	1.0768	4715
بيسويں	6162	5.94	1.1141	1864
انھي	6163	5.94	1.0382	5451
زايرين	6164	5.94	1.5960	5405
پيمانے	6165	5.94	1.0382	1210
خاني	6166	5.94	1.4486	7585
كيپ	6167	5.94	1.1502	4805
نينٹل	6168	5.94	1.3157	9732
بدري	6169	5.94	1.4486	8725
سڑك	6170	5.94	1.4626	1686
پاليسياں	6171	5.94	1.4902	9808
پيٹرز	6172	5.94	1.3001	7376
اختصار	6173	5.94	1.0956	2738
كسے	6174	5.94	1.1323	8378
گريہ	6175	5.94	1.5039	8631
سولہ	6176	5.94	1.0382	2753
طول	6177	5.94	1.2357	2709
صرف	6178	5.94	1.1678	111
تاجكستان	6179	5.94	1.6464	5087
ارتقايي	6180	5.94	1.0184	6531
گزين	6181	5.94	1.4344	7796
چند	6182	5.94	1.2022	240
لگيں	6183	5.94	0.9348	2953
منظوري	6184	5.94	1.1323	2643
الطاف	6185	5.94	1.7544	5073
چھوٹا	6186	5.94	1.1141	778
دوسر	6187	5.94	1.2843	9882
مزيد	6188	5.94	1.3157	34
موجب	6189	5.94	1.0768	4604
ڈينش	6190	5.94	1.5308	8552
دوبارہ	6191	5.94	1.3311	503
تغيرات	6192	5.94	1.5960	6688
محاذ	6193	5.94	1.5832	3738
حربہ	6194	5.94	1.3463	8304
قصي	6195	5.94	1.1678	7288
گذارا	6196	5.94	1.2357	9679
عتبہ	6197	5.94	1.3157	9371
پاييں	6198	5.94	1.0956	4782
كانفرنسوں	6199	5.94	1.3001	9108
سركردگي	6200	5.94	1.4626	8567
كرتے	6201	5.94	0.9348	73
اليكٹرون	6202	5.94	1.3311	7526
مقلد	6203	5.94	1.1678	7989
مانو	6204	5.94	1.1502	8180
بتانے	6205	5.94	1.1502	5618
كيونكر	6206	5.94	1.0768	8867
منقسم	6207	5.94	1.2521	2981
گزرے	6208	5.94	1.0382	2978
قصبہ	6209	5.94	1.2357	1108
بہتے	6210	5.94	1.2843	5218
ہوجانے	6211	5.94	1.1323	2374
جانے	6212	5.94	0.9775	136
تول	6213	5.94	1.2843	9299
اتصال	6214	5.94	1.0956	9457
كرديے	6215	5.94	1.0768	5943
چھبيس	6216	5.94	1.1851	9848
اتاليق	6217	5.94	1.5308	7330
ماندہ	6218	5.94	1.4344	4548
بقا	6219	5.94	1.2191	4677
مساعي	6220	5.94	1.4902	8890
پھر	6221	5.94	1.3614	129
مصرف	6222	5.94	1.3911	8652
علامات	6223	5.94	1.3911	1959
ہوگا	6224	5.94	1.4201	594
مجلہ	6225	5.94	1.1678	7986
سرا	6226	5.94	1.1141	6231
ڈنمارك	6227	5.92	1.3679	3462
ججوں	6228	5.92	1.4824	8077
دراني	6229	5.92	1.4686	5325
ذيلي	6230	5.92	1.0660	842
اٹھارہويں	6231	5.92	0.9442	7512
مدافعتي	6232	5.92	1.2262	9703
نوے	6233	5.92	1.3223	3883
اوازيں	6234	5.92	1.3068	5005
سينما	6235	5.92	1.6268	6975
رنز	6236	5.92	1.4686	6584
شيباني	6237	5.92	1.4686	9364
سويم	6238	5.92	1.2911	6237
پروٹون	6239	5.92	1.3529	8059
رحلت	6240	5.92	1.4961	7601
قصبات	6241	5.92	1.4405	6863
نہاد	6242	5.92	1.1400	6399
نوابادي	6243	5.92	1.2911	7175
مواصلات	6244	5.92	1.4546	4660
كش	6245	5.92	1.3068	2127
ناسا	6246	5.92	1.2428	6890
خاں	6247	5.92	1.3529	2653
لارڈ	6248	5.92	1.7124	3272
ونڈوز	6249	5.92	1.3068	4994
حساس	6250	5.92	1.5887	3599
مجھ	6251	5.92	1.1753	1984
بيروني	6252	5.92	1.1925	77
قوس	6253	5.92	1.3679	5101
كرديتا	6254	5.92	1.0850	4708
كون	6255	5.92	1.2911	1464
تماشا	6256	5.92	1.5758	8505
كيااور	6257	5.92	1.1400	8382
بنانا	6258	5.92	1.2591	1554
برتنوں	6259	5.92	1.5097	9506
پرواز	6260	5.92	1.3679	2741
چڑھتے	6261	5.92	1.3974	9562
تراجم	6262	5.92	1.1036	2504
اون	6263	5.92	1.1578	7207
ميرپور	6264	5.92	1.5365	8670
سطور	6265	5.92	1.1578	7768
بشرطيكہ	6266	5.92	1.2911	7364
تاكہ	6267	5.92	1.1036	448
كاري	6268	5.92	1.3377	855
شناس	6269	5.92	1.2262	7945
صحرايي	6270	5.92	1.3068	4745
ٹيوٹ	6271	5.92	1.1753	4517
مني	6272	5.92	1.3223	3820
مسند	6273	5.92	1.3974	3192
كعب	6274	5.92	1.2095	5668
اشوب	6275	5.92	1.3529	8025
مانند	6276	5.92	1.2428	2321
نواحي	6277	5.92	1.2428	6520
پٹري	6278	5.92	1.2911	8739
مرطوب	6279	5.92	1.4263	8889
ايليا	6280	5.92	1.4824	9789
نگاروں	6281	5.92	0.9442	3780
پونے	6282	5.92	1.2591	7080
زاويے	6283	5.92	1.1753	6586
بنو	6284	5.92	1.3223	1614
باجگذار	6285	5.92	1.3223	8972
شكلوں	6286	5.92	1.3377	8355
پرستانہ	6287	5.92	1.5097	9810
مرضي	6288	5.92	1.1925	2792
ارا	6289	5.92	1.2428	5784
گھونٹ	6290	5.92	1.4263	9410
تمہارے	6291	5.92	1.2752	2104
عناصر	6292	5.92	1.3974	1421
اشتقاقيات	6293	5.92	1.1036	7522
فرانسسكو	6294	5.92	1.7243	8371
اكاييوں	6295	5.92	1.2591	5447
پيج	6296	5.92	1.5365	9818
اپكو	6297	5.92	1.1400	8220
فرو	6298	5.92	1.1220	7439
نكلنے	6299	5.92	1.1400	1902
حلقوں	6300	5.92	1.2752	2242
لاو	6301	5.92	1.1220	7644
ميٹر	6302	5.92	1.2262	299
بھري	6303	5.92	1.0069	3198
كھرب	6304	5.92	1.6142	9988
استعماريت	6305	5.92	1.0850	9217
عاد	6306	5.92	1.2428	8837
بنا	6307	5.92	1.2428	161
پلے	6308	5.92	1.0467	4681
حسابي	6309	5.92	1.1220	7739
اٹھويں	6310	5.92	1.7243	2856
بيراج	6311	5.92	1.2591	7705
ياب	6312	5.92	1.2095	4717
مختص	6313	5.92	1.0660	4759
جوشي	6314	5.92	1.2911	9844
وارسا	6315	5.92	1.2095	8425
نيويا	6316	5.92	1.3068	9192
كسري	6317	5.92	1.2262	9392
رسوم	6318	5.92	1.4119	4581
بھر	6319	5.92	1.0850	363
شپ	6320	5.92	1.2262	3911
مہينوں	6321	5.92	1.2591	3143
ترديد	6322	5.92	1.2911	3935
زرتشت	6323	5.92	1.3679	8559
سنے	6324	5.92	1.0270	8348
دوسرا	6325	5.92	1.2752	384
فوقتا	6326	5.92	1.1753	4855
رعب	6327	5.92	1.2095	9338
جوكہ	6328	5.92	1.2428	1762
بناتي	6329	5.92	1.2262	3050
پيڈيا	6330	5.92	1.3223	5313
مثلث	6331	5.92	1.0069	5519
اہلكار	6332	5.92	1.3223	4564
كرنے	6333	5.92	1.2095	37
يورينييم	6334	5.92	1.2428	9206
عبراني	6335	5.92	1.3827	3076
رشك	6336	5.92	1.3679	8105
چغتايي	6337	5.92	1.1753	6102
خواني	6338	5.92	1.3974	6109
والا	6339	5.92	1.2262	148
خندق	6340	5.92	1.8499	6966
پيمايش	6341	5.92	1.0270	2651
بارے	6342	5.92	1.1036	227
سكاٹ	6343	5.92	1.2095	4124
يونيسكو	6344	5.92	1.3529	3505
برما	6345	5.92	1.9256	4720
روانہ	6346	5.92	1.3377	1093
لمبا	6347	5.92	1.6762	2734
ديواروں	6348	5.92	0.9655	3722
گييں	6349	5.92	1.3068	553
زيمبيا	6350	5.92	1.5628	7419
بھيجا	6351	5.92	1.0850	1217
گر	6352	5.92	1.3068	1314
جايے	6353	5.92	1.2428	176
خاكے	6354	5.92	1.1400	6573
ليزر	6355	5.92	1.0660	9142
سانچے	6356	5.92	1.5497	1949
ايجيين	6357	5.92	1.4686	7352
رسمي	6358	5.92	1.3679	2784
عياں	6359	5.92	1.1400	3846
خمير	6360	5.92	1.5232	7745
قصاص	6361	5.92	1.4405	9658
جڑي	6362	5.92	0.9864	4731
تيميہ	6363	5.92	1.2095	6562
عبرت	6364	5.92	1.7478	7619
ايتيں	6365	5.92	1.4961	8035
جدي	6366	5.92	1.2428	6100
ضدابہام	6367	5.92	1.2591	6036
پوشي	6368	5.92	1.3529	6433
معاشري	6369	5.92	1.0660	9710
امتزاج	6370	5.92	1.1578	4719
عظام	6371	5.92	1.3223	9955
جلدي	6372	5.92	1.0850	3260
ابايي	6373	5.92	1.1036	2376
بمع	6374	5.92	1.2428	8983
مشغلہ	6375	5.92	1.3827	7158
پنجے	6376	5.92	1.3377	8744
ٹيلر	6377	5.92	1.5628	8516
زريعے	6378	5.92	1.2752	1701
خطے	6379	5.92	1.0270	1623
لہذا	6380	5.92	1.1220	831
استعداد	6381	5.92	1.4119	5135
چندر	6382	5.92	1.1036	4362
منسوب	6383	5.92	1.3223	1610
خانقاہ	6384	5.92	1.1036	5563
تنظيمات	6385	5.92	1.5232	9008
موومنٹ	6386	5.92	0.8999	4059
الحرام	6387	5.92	1.9778	5991
ماري	6388	5.92	1.3529	5677
گڑ	6389	5.92	1.5232	7461
يروشلم	6390	5.92	1.8827	5060
اساسي	6391	5.92	1.0660	4560
ڈھول	6392	5.92	1.3223	9592
دينا	6393	5.92	1.3827	791
رازي	6394	5.92	1.1400	6711
پرتگاليوں	6395	5.92	1.6640	9528
تواريخ	6396	5.92	1.0270	9296
كرديتے	6397	5.92	1.1220	5260
پيٹر	6398	5.92	1.3223	4682
ريكارڈنگ	6399	5.92	1.4119	8332
ميلان	6400	5.92	1.2911	5124
اپكے	6401	5.92	1.1400	6295
دكھاييں	6402	5.92	1.0850	6221
پلہ	6403	5.92	1.3529	7374
شمارندہ	6404	5.92	1.3827	1527
عسكريہ	6405	5.92	1.2911	8595
ديكھ	6406	5.92	1.2262	635
نشانات	6407	5.92	1.2262	4871
كيساتھ	6408	5.92	1.5497	9129
بلين	6409	5.92	1.2752	5455
سما	6410	5.92	1.3679	7266
نقاشي	6411	5.92	1.2262	8911
سلاست	6412	5.92	1.2911	9078
ٹرينوں	6413	5.92	1.1578	9835
ارجنٹاين	6414	5.92	1.5758	4156
شدہ	6415	5.90	1.1995	359
سبھا	6416	5.90	1.4178	5918
چھتيس	6417	5.90	1.1294	6571
اگيے	6418	5.90	1.1995	1891
كھڑي	6419	5.90	1.1995	3533
نيدرلينڈز	6420	5.90	1.3590	4874
تاريخچہ	6421	5.90	1.0926	6093
ايل	6422	5.90	1.2976	1802
پر	6423	5.90	1.1294	12
كسب	6424	5.90	1.1650	7452
زن	6425	5.90	1.5017	5094
حامي	6426	5.90	1.6690	1895
طورپر	6427	5.90	1.0926	4528
حوت	6428	5.90	1.1650	6701
نيوٹرون	6429	5.90	1.5286	5687
اطوار	6430	5.90	1.0926	7338
اڑان	6431	5.90	1.1650	7678
ذرے	6432	5.90	1.2495	5636
گنگ	6433	5.90	1.3286	9133
نمايے	6434	5.90	1.0351	8409
ظرف	6435	5.90	1.1650	9633
ويسا	6436	5.90	1.1294	6526
وقعت	6437	5.90	0.9091	7833
ريكارڈ	6438	5.90	1.5940	1588
جبكہ	6439	5.90	1.0738	125
تر	6440	5.90	0.9091	264
ٹن	6441	5.90	1.0738	3259
سخن	6442	5.90	1.1650	3661
عراقي	6443	5.90	1.7053	4430
كرانے	6444	5.90	0.9091	2248
باييں	6445	5.90	1.3132	1512
اكثريتي	6446	5.90	1.5419	3419
بھاشا	6447	5.90	1.3439	9803
فاصلوں	6448	5.90	1.4604	9379
ابدي	6449	5.90	1.0738	5286
پرتگال	6450	5.90	1.7173	3485
گشت	6451	5.90	1.3286	8386
ز	6452	5.90	1.3132	3560
انكھ	6453	5.90	1.1294	1691
دہلي	6454	5.90	1.7173	902
متوازي	6455	5.90	1.2164	5351
ليني	6456	5.90	1.5152	8882
بولا	6457	5.90	1.0152	5011
تغلق	6458	5.90	1.4178	6008
فاضل	6459	5.90	1.3590	2772
منبع	6460	5.90	1.1650	3882
نقاد	6461	5.90	1.5940	3145
جاوے	6462	5.90	1.1294	9016
رہي	6463	5.90	1.0152	204
المعارف	6464	5.90	1.4178	2697
معتدل	6465	5.90	1.4743	3541
لاس	6466	5.90	1.2976	4976
باقر	6467	5.90	1.2164	4273
توجيہ	6468	5.90	1.2976	9833
كونسليں	6469	5.90	1.3590	3058
تعيناتي	6470	5.90	1.1473	7884
انعقاد	6471	5.90	1.1824	3649
چايے	6472	5.90	1.2330	5235
ڈومين	6473	5.90	1.1112	3111
پاے	6474	5.90	1.0738	3032
منگوليا	6475	5.90	1.4604	6278
مناتے	6476	5.90	1.1650	7167
بيچا	6477	5.90	1.1650	9274
تال	6478	5.90	1.1473	7714
سنيما	6479	5.90	1.7291	7267
خستہ	6480	5.90	1.2164	9034
مرقع	6481	5.90	1.4321	7476
لكھ	6482	5.90	1.1294	1130
خلياتي	6483	5.90	1.3132	6108
كويلہ	6484	5.90	1.4178	6260
الخوارزم	6485	5.90	1.4604	6786
ث	6486	5.90	1.2976	8518
وكٹوريہ	6487	5.90	1.5811	5690
گڑھي	6488	5.90	0.8631	8870
بہتي	6489	5.90	1.4604	9266
نتيجے	6490	5.90	1.2817	633
ديجييے	6491	5.90	1.3132	8320
ہندسہ	6492	5.90	1.3132	3283
شركہ	6493	5.90	1.4033	9625
بلے	6494	5.90	1.5017	6318
دكھاتے	6495	5.90	1.1824	6707
يوراگويے	6496	5.90	1.3590	8934
مكرر	6497	5.90	1.1824	4553
چنے	6498	5.90	1.1473	3899
سقوط	6499	5.90	1.2495	3691
تير	6500	5.90	1.3439	2940
اپس	6501	5.90	1.3132	985
ٹيلي	6502	5.90	1.1112	1669
متلاشي	6503	5.90	1.1294	9698
بيس	6504	5.90	1.1650	1016
يوم	6505	5.90	1.3740	1767
اٹھتا	6506	5.90	1.2164	7514
چارے	6507	5.90	1.1824	7240
اگايا	6508	5.90	1.2164	9759
ناطے	6509	5.90	1.3590	9177
اغراض	6510	5.90	1.4033	7191
ماسوايے	6511	5.90	1.3590	7470
كہے	6512	5.90	1.0351	2733
ہزارہ	6513	5.90	1.3132	4497
سرجن	6514	5.90	1.2976	8814
تلے	6515	5.90	1.1112	4020
گيارہويں	6516	5.90	1.3132	5949
پھيپڑوں	6517	5.90	1.4604	9533
پيتے	6518	5.90	0.9742	7227
بولان	6519	5.90	1.4321	7542
ايتلاف	6520	5.90	1.3132	9494
صفوي	6521	5.90	1.0738	6476
الكحل	6522	5.90	1.6690	9240
تاحال	6523	5.90	1.3887	4783
دورہ	6524	5.90	1.1473	1312
دوہري	6525	5.90	1.0152	8319
مقالہ	6526	5.90	0.9742	2198
گہراييوں	6527	5.90	1.5017	8873
پوسٹل	6528	5.90	1.4321	6432
مجازي	6529	5.90	1.5419	7006
ارتقاء	6530	5.90	1.3286	3197
گيارہواں	6531	5.90	1.2164	9685
بنايے	6532	5.90	1.1650	918
بني	6533	5.90	1.0351	618
بہم	6534	5.90	1.2657	5999
كردوں	6535	5.90	1.1112	6995
اترتے	6536	5.90	1.2817	5982
نما	6537	5.90	1.2330	788
بناييں	6538	5.90	1.3132	3652
جاچكا	6539	5.90	1.3740	6693
مكھي	6540	5.90	1.4604	6638
چلا	6541	5.90	1.0738	665
يگانہ	6542	5.90	0.9530	8695
كيف	6543	5.90	1.4463	5763
اچكے	6544	5.90	1.2164	6529
ميڈياويكي	6545	5.90	1.5682	8908
كميشن	6546	5.90	1.4033	2731
ہڈياں	6547	5.90	1.2164	6287
جيك	6548	5.90	1.1650	6957
شعاعوں	6549	5.90	1.1824	7944
مہتمم	6550	5.90	1.1650	8663
گزرا	6551	5.90	1.1112	2893
كنور	6552	5.90	1.3740	6621
ٹنڈو	6553	5.90	1.2976	8511
گيانا	6554	5.90	1.5017	7464
داموں	6555	5.90	1.3439	9041
باطن	6556	5.90	1.7409	5298
قيس	6557	5.90	1.4321	8152
سايمن	6558	5.90	1.8211	9073
نكلتے	6559	5.90	1.0351	4147
ہالي	6560	5.90	0.9742	4665
لانے	6561	5.90	0.9313	1402
تيسري	6562	5.90	1.4463	905
اب	6563	5.90	1.1473	109
ام	6564	5.90	1.3286	1741
اوران	6565	5.90	1.2817	5541
حكمراني	6566	5.90	1.6444	2406
جنگلوں	6567	5.90	1.4743	5466
درج	6568	5.90	1.0926	252
برسر	6569	5.90	1.3286	4015
جانتي	6570	5.90	1.3132	6695
مطبوعہ	6571	5.90	1.3132	6758
اكيلا	6572	5.90	1.2657	5611
ڈچ	6573	5.90	1.4033	5399
لالہ	6574	5.90	1.3132	5044
ميسور	6575	5.90	1.1995	7169
ديشي	6576	5.90	1.3132	9883
ركھنا	6577	5.90	1.1294	1313
مطلقہ	6578	5.90	1.4321	9709
اس	6579	5.90	1.1995	9
تاليف	6580	5.90	1.0546	2212
گھنے	6581	5.90	1.6568	6044
شمارندگي	6582	5.90	1.0926	8127
لكيري	6583	5.90	1.2495	4200
البانيہ	6584	5.90	1.3740	5205
الحال	6585	5.90	1.1473	3612
عرصہ	6586	5.90	1.3590	582
تہجي	6587	5.90	1.3590	3655
ہيملٹن	6588	5.90	1.5152	3101
تھام	6589	5.90	1.2495	5624
مطيع	6590	5.90	1.3132	7161
مبذول	6591	5.90	1.1824	8181
پھيلے	6592	5.90	1.4033	3450
ملتي	6593	5.90	1.2817	642
كرليتا	6594	5.90	1.0152	7631
سوا	6595	5.90	0.9742	1608
گزارتے	6596	5.90	1.2495	8871
موضع	6597	5.90	1.2164	5357
كرچكا	6598	5.90	1.2657	6143
تما	6599	5.90	1.1294	6945
بتاو	6600	5.90	1.2817	7059
برسلز	6601	5.90	1.3740	9508
الذي	6602	5.90	1.1112	9476
مادے	6603	5.90	1.3132	2070
رويوں	6604	5.90	1.5017	8109
بيش	6605	5.90	1.3590	2740
مخدوم	6606	5.90	1.2330	5048
كچھي	6607	5.90	1.1995	9112
اقليت	6608	5.90	1.5017	3748
دسويں	6609	5.90	1.2817	3263
تناسب	6610	5.90	1.2976	1580
ويلز	6611	5.90	1.4178	5059
رجوع_مكرر	6612	5.90	1.4743	352
جاسكے	6613	5.90	1.1294	1967
بنگلور	6614	5.90	1.3887	7541
درجنوں	6615	5.90	1.1650	5827
احصاء	6616	5.90	1.0546	6660
اركٹك	6617	5.88	1.4377	6783
ہنري	6618	5.88	1.5990	4308
سالمے	6619	5.88	1.1542	6353
گايوں	6620	5.88	0.8953	7794
بنارس	6621	5.88	1.3346	4721
ملے	6622	5.88	1.1891	1028
بزور	6623	5.88	1.3346	8731
بالايے	6624	5.88	1.3498	8722
بنيں	6625	5.88	1.0999	3510
باتوں	6626	5.88	1.4090	1915
لوں	6627	5.88	1.0622	7005
پاتا	6628	5.88	1.0999	2964
امرا	6629	5.88	1.3346	6788
استعمالات	6630	5.88	1.1364	3002
چلايے	6631	5.88	1.3346	7901
كاظمي	6632	5.88	1.4090	7966
كياتھا	6633	5.88	1.0029	9992
بلخ	6634	5.88	1.2395	5141
اذرباييجان	6635	5.88	1.4518	2328
دكني	6636	5.88	1.3498	7751
بليو	6637	5.88	1.1891	9265
اترتا	6638	5.88	1.2061	8434
پہنچتا	6639	5.88	1.0230	3131
اغا	6640	5.88	1.1364	3712
پڑنے	6641	5.88	1.1891	2939
اڑھايي	6642	5.88	1.1718	9216
خاران	6643	5.88	1.0999	8307
لپيٹ	6644	5.88	1.0812	4053
سگنل	6645	5.88	1.4090	7428
كھاتہ	6646	5.88	1.2229	3952
بارك	6647	5.88	1.1891	7696
پھيلاو	6648	5.88	1.2061	3323
اشنا	6649	5.88	1.4658	4453
فتاوي	6650	5.88	1.0812	6857
پاداش	6651	5.88	1.4658	5013
مافوق	6652	5.88	1.2061	7983
سياسيات	6653	5.88	1.5205	4962
گجر	6654	5.88	1.3498	9403
لينڈ	6655	5.88	1.4377	628
رہوں	6656	5.88	1.2395	8557
كرتيں	6657	5.88	1.1891	7448
تقاضوں	6658	5.88	1.3649	4785
ساييٹ	6659	5.88	1.1718	9910
رسايل	6660	5.88	1.3037	2842
تلافي	6661	5.88	1.5205	6944
ديں	6662	5.88	1.1542	514
الے	6663	5.88	1.2395	4504
سرداران	6664	5.88	1.4658	8339
تجھے	6665	5.88	1.0230	5148
بالاتفاق	6666	5.88	1.3649	9499
جلديں	6667	5.88	1.1542	6101
سراہا	6668	5.88	1.2879	4797
سرورق	6669	5.88	1.1542	8118
ھ	6670	5.88	1.3649	2364
انہوںنے	6671	5.88	0.9398	8966
اطباء	6672	5.88	1.3037	8452
بعض	6673	5.88	1.3346	254
قبيل	6674	5.88	1.1542	9972
نويں	6675	5.88	1.1718	3280
ڈايي	6676	5.88	1.4234	7598
ہفت	6677	5.88	1.2395	3645
اشتراكي	6678	5.88	1.3797	3047
ازلنگٹن	6679	5.88	1.6243	8949
مانگنے	6680	5.88	1.3649	7302
معاملے	6681	5.88	1.3037	2543
لوير	6682	5.88	1.2395	9693
اہنگ	6683	5.88	1.3192	3928
عريض	6684	5.88	1.3037	4853
ارضيات	6685	5.88	1.4658	5985
دوسروں	6686	5.88	1.1891	1909
ريز	6687	5.88	1.2061	6465
التجا	6688	5.88	1.4090	9761
مرثيہ	6689	5.88	1.2879	7009
