Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank
gelegen	5448	5.38	0.9010	--	--	3310
eine	5449	5.38	0.6966	19	52	17
impressum	5450	5.38	1.2599	71	--	--
völkern	5451	5.38	1.1761	--	--	3121
erst	5452	5.38	0.9010	394	264	137
scrollen	5453	5.38	0.9010	4942	--	--
scanner	5454	5.38	1.2760	3690	--	--
im	5455	5.38	0.7253	14	25	16
taiwan	5456	5.38	1.0476	2833	--	--
teil	5457	5.38	0.6966	350	606	180
hält	5458	5.38	0.8303	1843	1193	984
benutzerkonto	5459	5.38	1.0476	2680	--	--
note	5460	5.38	1.2599	1336	3401	3219
asking	5461	5.38	0.8053	--	2315	--
aktie	5462	5.38	1.2436	4874	--	--
weimarer	5463	5.38	1.1045	--	--	2739
gemachten	5464	5.38	0.8303	--	--	4492
#purzelpreis	5465	5.38	1.8058	--	5131	--
klassen	5466	5.38	0.9234	3475	--	1749
geguckt	5467	5.38	1.1045	--	4114	--
müller	5468	5.38	1.1761	1628	4724	1743
about	5469	5.38	0.9452	990	197	4588
weitgehend	5470	5.38	0.6354	--	--	1356
horst	5471	5.38	1.3834	3047	--	--
seems	5472	5.38	1.0079	--	2613	--
said	5473	5.38	0.9010	--	803	--
geradezu	5474	5.38	0.8053	--	--	1558
site	5475	5.38	0.8303	925	1814	--
aufrufe	5476	5.38	0.9666	2558	--	--
nick	5477	5.38	0.9875	--	3921	--
nous	5478	5.38	1.1409	--	--	2817
gelten	5479	5.38	0.9010	1305	--	880
haushaltsgeräte	5480	5.38	1.4412	2296	--	--
hierher	5481	5.38	0.7530	3133	--	4361
gänzlich	5482	5.38	0.9452	--	--	2004
drin	5483	5.38	1.0476	3439	1706	--
örtlichen	5484	5.38	0.7796	--	--	4556
louis	5485	5.38	1.0079	--	2357	4448
vereinbarungen	5486	5.38	1.3076	--	--	5126
rap	5487	5.38	1.3981	--	3128	--
she's	5488	5.38	1.1229	--	1153	--
wg	5489	5.38	1.2919	2447	2704	--
glossar	5490	5.38	1.1229	3001	--	--
sign	5491	5.38	1.0669	4133	2365	--
institute	5492	5.38	1.3076	4123	--	3921
inserieren	5493	5.38	0.9452	2907	--	--
signatur	5494	5.38	0.9010	3350	--	--
branche	5495	5.38	0.8053	822	--	--
partnerprogramm	5496	5.38	1.4553	1920	--	--
schon	5497	5.38	0.8053	112	59	83
tue	5498	5.38	1.0280	--	4989	--
listen	5499	5.38	1.0079	2271	710	--
genehmigung	5500	5.38	1.5372	2332	--	3237
handwerker	5501	5.38	1.1229	5045	--	4995
alex	5502	5.38	1.1586	3729	2294	--
ericsson	5503	5.38	1.1761	1835	--	--
geräte	5504	5.38	0.9666	1668	--	--
benachrichtigt	5505	5.38	1.2103	3303	--	--
hosting	5506	5.38	1.0669	4582	--	--
erhob	5507	5.38	0.9875	--	--	4602
monatlich	5508	5.38	0.7796	5007	--	--
gemessen	5509	5.38	0.8303	--	--	2926
já	5510	5.38	1.2760	--	3951	--
inhalten	5511	5.38	1.1045	3929	--	--
begannen	5512	5.38	0.7253	--	--	4210
haushalt	5513	5.38	1.1586	1081	4493	4966
gesetzt	5514	5.38	0.9010	2697	--	1005
ln	5515	5.38	1.0859	--	--	3090
data	5516	5.38	0.9452	1406	2826	--
freier	5517	5.38	1.6646	4415	4456	2880
zeigten	5518	5.38	0.8053	--	--	2876
followers	5519	5.38	1.5238	--	510	--
ebenso	5520	5.38	0.7796	1257	4362	240
stadium	5521	5.38	1.0079	--	--	3592
soooo	5522	5.38	1.4553	--	1663	--
deutet	5523	5.38	0.6024	--	--	3746
else	5524	5.38	1.1409	--	1649	--
psychologische	5525	5.38	1.4968	--	--	3568
hinsichtlich	5526	5.38	0.8303	2786	--	902
jedes	5527	5.38	0.6354	1183	1294	582
other	5528	5.38	0.8303	2590	705	2770
mittels	5529	5.38	0.6024	1728	--	1745
bevor	5530	5.38	0.8781	1266	1524	1429
fragte	5531	5.38	0.6354	--	--	2792
benutzern	5532	5.38	0.9010	4356	--	--
voted	5533	5.38	1.1045	--	851	--
leib	5534	5.38	1.0476	--	--	2666
anfragen	5535	5.38	0.9452	2300	--	--
kants	5536	5.38	1.1586	--	--	3110
kontaktformular	5537	5.38	1.1933	4021	--	--
deuten	5538	5.38	1.2103	--	--	3772
annähernd	5539	5.38	0.9452	--	--	4257
type	5540	5.38	0.9666	3280	4184	--
nexus	5541	5.38	1.2760	--	3494	--
strom	5542	5.38	1.0476	2089	1832	2599
mittelalters	5543	5.38	1.2599	--	--	3948
bluetooth	5544	5.38	1.3686	3777	--	--
vorgehen	5545	5.38	1.1409	--	--	2081
machten	5546	5.38	0.9234	--	--	2017
dritter	5547	5.38	0.8781	4347	--	4030
gelangt	5548	5.38	1.0280	--	--	1958
browsergame	5549	5.38	1.3834	--	2197	--
liegende	5550	5.38	0.9666	--	--	3937
#iphone	5551	5.38	1.9784	--	1253	--
systemen	5552	5.38	0.6667	--	--	4315
ihren	5553	5.38	0.9010	191	686	132
carlos	5554	5.38	1.3686	--	3601	--
könne	5555	5.38	0.7253	4210	--	535
boden	5556	5.38	0.9234	1875	2211	647
them	5557	5.38	1.1045	--	369	4765
bisweilen	5558	5.38	0.8781	--	--	4083
durchmesser	5559	5.38	0.8053	4295	--	4345
versandart	5560	5.38	0.8053	2694	--	--
macbook	5561	5.38	1.7366	--	3407	--
wird	5562	5.38	0.8781	37	91	38
heut	5563	5.38	0.8545	--	937	--
werner	5564	5.38	1.0859	1722	--	2147
door	5565	5.38	0.9666	--	3180	--
gleich	5566	5.38	0.8303	702	234	335
zertifizierung	5567	5.38	1.4126	--	5053	--
hats	5568	5.36	0.8514	--	3748	--
aufzunehmen	5569	5.36	1.0053	--	--	3702
nachfragen	5570	5.36	0.9205	1900	--	--
sobald	5571	5.36	0.8020	2200	4211	1350
la	5572	5.36	1.2415	449	235	155
heft	5573	5.36	0.7217	1890	--	1524
barometer	5574	5.36	0.9848	--	3699	--
firmen	5575	5.36	1.2081	782	--	4500
zustand	5576	5.36	0.8514	1212	1267	832
landes	5577	5.36	1.0053	2439	--	796
#stellenangebot	5578	5.36	1.8490	--	1971	--
folgenden	5579	5.36	0.8981	715	--	357
anleitung	5580	5.36	1.2578	1224	--	--
him	5581	5.36	0.8981	--	388	--
mitgeteilt	5582	5.36	0.8020	--	--	4793
report	5583	5.36	0.8020	3452	1588	4710
phase	5584	5.36	0.9205	2965	--	1501
file	5585	5.36	0.9848	2685	--	--
antenne	5586	5.36	0.8751	4773	--	--
ones	5587	5.36	0.8751	--	2620	--
mentions	5588	5.36	0.9205	--	4199	--
geboten	5589	5.36	1.0645	--	--	2851
gehalten	5590	5.36	0.6627	3253	--	1084
weit	5591	5.36	1.1205	1129	1321	274
bahn	5592	5.36	1.2739	1862	1481	2286
toshiba	5593	5.36	1.2898	3009	--	--
beschlossen	5594	5.36	0.9205	5099	--	2718
setzten	5595	5.36	0.6627	--	--	4431
board	5596	5.36	1.0053	1571	--	--
jedermann	5597	5.36	0.8981	--	--	4738
monat	5598	5.36	1.0451	708	1889	3011
entsprechen	5599	5.36	0.6627	2966	--	1675
monats	5600	5.36	0.8514	3407	--	--
control	5601	5.36	1.0254	3138	3482	--
soviel	5602	5.36	0.8514	--	3095	2767
ankündigungen	5603	5.36	1.0645	4668	--	--
priori	5604	5.36	1.0835	--	--	4226
gottes	5605	5.36	1.8043	3784	--	567
de	5606	5.36	1.2739	119	86	87
hold	5607	5.36	0.8751	--	2658	--
momentan	5608	5.36	0.8271	3728	3043	--
dude	5609	5.36	1.4675	--	2493	--
matthias	5610	5.36	1.2739	2208	4714	--
ausländischen	5611	5.36	0.9205	--	--	2690
vorzunehmen	5612	5.36	1.0645	--	--	4998
geschildert	5613	5.36	0.7762	--	--	5135
breiten	5614	5.36	0.9848	--	--	2503
ray	5615	5.36	0.9638	--	4823	--
zitiert	5616	5.36	0.8271	--	--	2207
gewebe	5617	5.36	0.9424	--	--	3939
thing	5618	5.36	0.8271	--	835	--
ursprünglichen	5619	5.36	0.8981	--	--	1928
google+	5620	5.36	1.5618	--	2058	--
verhältniss	5621	5.36	1.3056	--	--	4419
folgten	5622	5.36	0.9638	--	--	4605
dailydeal	5623	5.36	1.2249	--	4265	--
schleswig	5624	5.36	1.1911	--	--	4580
angabe	5625	5.36	1.0053	1534	--	2779
jeweilige	5626	5.36	0.9848	4650	--	4670
grundstücke	5627	5.36	1.1563	5077	--	--
benutzerbild	5628	5.36	1.1911	761	--	--
router	5629	5.36	1.0254	3085	--	--
wahlen	5630	5.36	1.2249	3789	--	2457
erörtert	5631	5.36	0.9424	--	--	3795
arbeitet	5632	5.36	1.1386	2708	3787	3101
from	5633	5.36	0.7494	744	125	1107
john	5634	5.36	1.2739	1560	1465	2170
middle	5635	5.36	0.8981	--	4604	--
needs	5636	5.36	1.2249	--	1983	--
deserves	5637	5.36	0.9205	--	4649	--
ihm	5638	5.36	0.7217	557	711	85
too	5639	5.36	0.9205	--	193	--
schalten	5640	5.36	0.8514	4150	--	--
bedeutet	5641	5.36	0.7494	1329	2459	643
anhänge	5642	5.36	0.8271	3160	--	--
vorgesehen	5643	5.36	0.7494	3185	--	3126
wollt	5644	5.36	0.7217	--	1739	--
gib	5645	5.36	0.9848	3734	2533	--
bruno	5646	5.36	1.1386	--	1763	--
volkes	5647	5.36	1.0451	--	--	836
schuhmacher	5648	5.36	1.5487	--	2433	--
raab	5649	5.36	1.4107	--	4684	--
zielgruppe	5650	5.36	0.9638	5006	--	--
sitemap	5651	5.36	1.2739	353	--	--
microsoft	5652	5.36	1.4107	748	668	--
absatz	5653	5.36	1.0835	2735	--	2542
ui	5654	5.36	1.4251	--	3303	--
alexander	5655	5.36	1.3211	1971	4375	2263
fassung	5656	5.36	0.9205	3583	--	2018
filter	5657	5.36	1.1021	1995	--	--
hauptseite	5658	5.36	1.0254	1078	--	--
berichtete	5659	5.36	0.7762	--	--	4769
Äußerungen	5660	5.36	0.9848	--	--	2513
bauten	5661	5.36	1.0645	--	--	4856
eingeführt	5662	5.36	1.0451	--	--	2064
sagst	5663	5.36	0.6312	--	2897	--
unterschiedliche	5664	5.36	1.0451	2777	--	1868
jahresende	5665	5.36	1.5748	--	4895	--
punkt	5666	5.36	0.8751	1544	2567	897
immerhin	5667	5.36	0.7762	4441	2449	1430
werder	5668	5.36	1.5877	--	3587	--
weitere	5669	5.36	0.7494	91	1269	355
gelegentlich	5670	5.36	0.9848	--	--	1920
erwartet	5671	5.36	1.0451	2398	1878	2473
stämme	5672	5.36	0.9638	--	--	4694
werd	5673	5.36	1.0835	--	1042	--
anschrift	5674	5.36	0.8514	2564	--	--
webkatalog	5675	5.36	0.9424	2403	--	--
signal	5676	5.36	0.8514	4992	--	--
drücken	5677	5.36	1.1911	3027	4212	--
#trekking	5678	5.36	1.5221	--	5001	--
nachweis	5679	5.36	1.2249	4471	--	2968
artikels	5680	5.36	1.1386	2723	--	--
allgemein	5681	5.36	0.8981	667	--	726
'cause	5682	5.36	0.8514	--	4555	--
nachfrage	5683	5.36	1.0254	4702	--	2828
eurer	5684	5.34	0.6581	--	4648	--
portal	5685	5.34	0.7453	1093	2925	--
tiefe	5686	5.34	1.2715	3384	--	1365
theoretische	5687	5.34	1.1359	--	--	2205
anbieter	5688	5.34	1.0994	406	1820	--
betragen	5689	5.34	0.9817	--	--	4278
verbraucher	5690	5.34	1.0994	1673	--	--
geltend	5691	5.34	1.0616	--	--	2138
abstrakten	5692	5.34	0.9172	--	--	5143
gekennzeichnet	5693	5.34	0.8947	2971	--	2628
eingetragen	5694	5.34	0.9172	1656	--	--
zentralen	5695	5.34	0.9172	4985	--	2118
berichte	5696	5.34	0.9392	1720	--	1968
stamm	5697	5.34	1.0422	--	--	4978
wende	5698	5.34	1.2224	--	--	3773
george	5699	5.34	1.3940	4191	3645	3505
nahezu	5700	5.34	0.9607	4088	--	2132
patrick	5701	5.34	1.2224	3673	3280	--
steht	5702	5.34	0.7722	341	348	233
gegend	5703	5.34	0.8478	--	--	2730
aufgepasst	5704	5.34	1.1359	--	4801	--
xo	5705	5.34	1.5066	--	2411	--
gebracht	5706	5.34	0.7453	2360	2796	666
ausländer	5707	5.34	1.3342	--	--	4642
ps	5708	5.34	0.8234	1435	1525	--
zugeordnet	5709	5.34	0.8234	4904	--	--
verlinkter	5710	5.34	1.0022	3605	--	--
faktor	5711	5.34	0.7722	--	--	2309
differenzierung	5712	5.34	1.5598	--	--	2848
wdr	5713	5.34	1.2056	--	5103	--
habs	5714	5.34	0.8234	--	1944	--
arbeite	5715	5.34	0.8715	--	4027	--
bielefeld	5716	5.34	1.4514	2052	2828	--
ermitteln	5717	5.34	1.0022	--	--	4144
aufweist	5718	5.34	0.8715	--	--	4903
geheimen	5719	5.34	1.2875	--	--	4382
analyst	5720	5.34	1.2224	--	4446	--
ping	5721	5.34	1.0994	--	2927	--
beschäftigt	5722	5.34	1.3342	3423	5095	1714
national	5723	5.34	1.0022	2370	4336	2097
standards	5724	5.34	1.0422	3849	--	--
geht's	5725	5.34	1.0422	--	1079	--
it's	5726	5.34	0.6263	--	155	--
bezieht	5727	5.34	1.0224	4606	--	1670
kassel	5728	5.34	1.1178	2254	3834	--
dialektik	5729	5.34	1.1359	--	--	2910
großhandel	5730	5.34	0.9172	5043	--	--
beruhen	5731	5.34	0.9817	--	--	3486
aufgerufen	5732	5.34	0.8947	4264	--	--
tagen	5733	5.34	0.7722	532	1059	1097
bist	5734	5.34	0.5573	973	200	3079
you've	5735	5.34	0.8234	--	2203	--
willst	5736	5.34	0.7453	2837	820	--
william	5737	5.34	1.2224	--	--	4298
wieder	5738	5.34	0.9172	129	76	104
elektrischen	5739	5.34	1.1359	--	--	4494
#tvprogramm	5740	5.34	1.3188	--	1453	--
lmfao	5741	5.34	1.4514	--	2949	--
point	5742	5.34	0.9172	4604	3152	4443
fand	5743	5.34	0.5928	1844	2011	585
feld	5744	5.34	0.8234	1372	--	1852
beobachtet	5745	5.34	1.1713	4710	--	1840
komponente	5746	5.34	0.7722	--	--	4739
verhalten	5747	5.34	1.1178	2102	--	532
eve	5748	5.34	1.3342	--	1420	--
tv-programm	5749	5.34	1.5201	2984	--	--
moralische	5750	5.34	1.3188	--	--	2464
wahrscheinlich	5751	5.34	1.0224	2460	1703	910
mittleren	5752	5.34	0.8715	--	--	2022
dienste	5753	5.34	0.9607	1194	--	2167
unmittelbaren	5754	5.34	0.8478	--	--	2121
staate	5755	5.34	0.9392	--	--	2795
etc	5756	5.34	0.7722	635	1652	971
abschnitt	5757	5.34	0.8947	2515	--	967
erneut	5758	5.34	1.2715	1045	2483	2186
auf	5759	5.34	0.6581	13	19	14
area	5760	5.34	1.1359	4861	--	--
geilen	5761	5.34	1.7798	--	2779	--
directory	5762	5.34	0.9172	4587	--	--
#marketing	5763	5.34	1.4230	--	2639	--
inhaltlich	5764	5.34	0.9172	--	--	4056
ausgabe	5765	5.34	1.0616	1001	3971	1521
ausdrücke	5766	5.34	1.0994	--	--	4325
grundlegende	5767	5.34	0.9172	--	--	3753
aufräumen	5768	5.34	1.1359	--	4203	--
this	5769	5.34	0.8478	443	79	1080
psychologischen	5770	5.34	1.3940	--	--	3267
#kleinanzeige	5771	5.34	1.1713	--	2502	--
diskussion	5772	5.34	1.2875	458	3672	945
probably	5773	5.34	0.9817	--	2572	--
formel	5774	5.34	0.8234	1977	--	2163
geschieht	5775	5.34	0.8947	--	--	1201
gps	5776	5.34	1.4930	3554	--	--
allgemeines	5777	5.34	0.5573	1237	--	3593
clips	5778	5.34	0.9817	2251	--	--
produktdetails	5779	5.34	0.9172	3498	--	--
griechen	5780	5.34	1.4654	--	--	2919
anzahl	5781	5.34	0.7174	516	--	697
könnt	5782	5.34	0.8947	2468	1097	--
lageplan	5783	5.34	0.7453	1929	--	--
erwähnten	5784	5.34	0.7453	--	--	1502
derselben	5785	5.34	0.7722	--	--	344
branchen	5786	5.34	0.9392	903	--	--
use	5787	5.34	0.7174	2497	1216	--
barbara	5788	5.34	1.4230	2956	--	--
festzustellen	5789	5.34	1.0022	--	--	2289
schmidt	5790	5.34	0.9172	1972	2574	2112
begriffs	5791	5.34	0.8478	--	--	3137
outside	5792	5.34	1.4230	--	2321	--
fragestellung	5793	5.34	1.2056	--	--	4358
km/h	5794	5.34	0.7174	--	783	--
kopieren	5795	5.34	0.8715	2456	--	--
stein	5796	5.34	1.1537	3212	4435	2050
relative	5797	5.34	1.1537	--	--	3172
umbau	5798	5.34	1.1359	4987	--	--
einer	5799	5.34	0.7453	46	173	34
angewandt	5800	5.34	0.7982	--	--	4012
ausgang	5801	5.34	0.8715	--	--	3209
commons	5802	5.34	1.0994	4687	--	--
lmao	5803	5.34	1.5334	--	2495	--
second	5804	5.34	0.9607	--	1916	--
erstellung	5805	5.34	0.9607	3024	--	--
linz	5806	5.34	0.9392	2512	3936	--
wenden	5807	5.34	0.9172	2575	--	2956
status	5808	5.34	1.0806	1047	2746	1962
seiner	5809	5.34	0.5928	410	1083	74
zeile	5810	5.34	0.7174	4988	--	--
'the	5811	5.34	0.7982	--	4983	--
sehn	5812	5.34	0.8947	--	4752	--
sozialdemokraten	5813	5.34	1.3032	--	--	4148
anlegen	5814	5.34	1.0806	1815	--	--
hinsicht	5815	5.34	0.8947	--	--	998
folgende	5816	5.34	0.8478	650	--	550
someday	5817	5.34	1.2554	--	3858	--
belegen	5818	5.34	1.0022	--	--	4424
ost	5819	5.34	1.1359	3678	--	1705
völlige	5820	5.34	1.0616	--	--	4233
anhang	5821	5.34	0.7722	3194	--	2522
bewerbung	5822	5.34	1.2224	2671	--	--
metall	5823	5.34	1.1713	3560	--	--
noten	5824	5.34	1.2554	4280	--	--
erwähnen	5825	5.32	0.9134	--	--	3898
gehörte	5826	5.32	1.0774	--	--	2202
entsprechend	5827	5.32	1.0190	1454	--	739
motorola	5828	5.32	1.2848	3193	4473	--
gewerbe	5829	5.32	1.0962	3220	--	3384
set	5830	5.32	0.9781	1307	1051	--
mecklenburg-vorpommern	5831	5.32	1.6092	2798	3140	--
#brandenburg	5832	5.32	1.3005	--	3374	--
fängt	5833	5.32	0.9781	--	2981	--
rechnen	5834	5.32	1.0774	3951	--	1882
wolfgang	5835	5.32	1.3005	1167	3430	2036
vierte	5836	5.32	1.2196	--	--	4452
seid	5837	5.32	0.7126	4429	906	--
beschluß	5838	5.32	1.2526	--	--	2892
tricks	5839	5.32	1.5043	1956	4318	--
chihuahua	5840	5.32	1.8565	--	4612	--
tut	5841	5.32	0.6207	2345	701	2277
betreffenden	5842	5.32	1.0583	3785	--	1393
yo	5843	5.32	1.5178	--	998	--
Übernahme	5844	5.32	1.4348	4015	--	3389
flächen	5845	5.32	0.7677	4896	--	3715
vorgänge	5846	5.32	0.9355	--	--	1801
einmal	5847	5.32	0.9570	474	514	197
früher	5848	5.32	0.8192	1786	1103	533
äußern	5849	5.32	0.7677	--	--	4300
vornehmlich	5850	5.32	0.9355	--	--	2846
behandelt	5851	5.32	0.8908	2799	--	1008
versionen	5852	5.32	0.8676	1765	--	--
december	5853	5.32	1.4061	--	897	--
russischen	5854	5.32	1.1683	--	--	1236
liberalen	5855	5.32	1.1147	--	--	2362
erwähnte	5856	5.32	0.6207	--	--	2991
organisierten	5857	5.32	0.9781	--	--	4774
kmh	5858	5.32	1.1507	--	4427	--
vertrag	5859	5.32	1.2196	1345	3071	1318
seinem	5860	5.32	0.6833	755	1437	145
diesem	5861	5.32	0.8437	115	620	100
alsbald	5862	5.32	0.6833	--	--	5097
maßstab	5863	5.32	0.9355	--	--	3625
zweites	5864	5.32	0.6528	--	--	4472
jailbreak	5865	5.32	1.4490	--	3400	--
berichtet	5866	5.32	1.0190	3436	4768	1608
angelegenheiten	5867	5.32	0.9355	--	--	1944
gehäuse	5868	5.32	0.7939	2133	--	--
arbeiten	5869	5.32	1.2362	694	719	420
werten	5870	5.32	1.0190	--	--	2966
watt	5871	5.32	0.9570	3930	5091	--
gilt	5872	5.32	0.9988	572	2467	340
ihrerseits	5873	5.32	0.6207	--	--	2948
abonnements	5874	5.32	1.1328	3443	--	--
gegenwärtige	5875	5.32	0.5511	--	--	3546
bestehenden	5876	5.32	0.9570	4196	--	1349
oh	5877	5.32	1.4205	2931	145	--
entstandenen	5878	5.32	1.1328	--	--	4645
gegenden	5879	5.32	0.8908	--	--	3856
johann	5880	5.32	0.9781	1774	--	1371
institution	5881	5.32	0.9781	--	--	3222
erwies	5882	5.32	0.8437	--	--	3949
institutionen	5883	5.32	1.2848	3675	--	1664
fürsten	5884	5.32	1.3915	--	--	1513
havel	5885	5.32	0.9570	--	4618	--
tschechische	5886	5.32	1.1147	4931	--	--
zufälliger	5887	5.32	0.8192	1366	--	--
installation	5888	5.32	1.3161	1768	--	--
unterschieden	5889	5.32	0.9988	--	--	2148
bemerkungen	5890	5.32	0.9570	--	--	2172
rathaus	5891	5.32	1.0388	2311	--	--
daher	5892	5.32	0.5511	673	2744	186
oberösterreich	5893	5.32	1.2526	4051	--	--
erfassung	5894	5.32	0.9988	--	--	3752
zählt	5895	5.32	0.7126	3597	3537	4204
reformation	5896	5.32	1.2196	--	--	3691
beschluss	5897	5.32	1.0190	4461	--	--
seh	5898	5.32	0.6207	--	1887	--
verhält	5899	5.32	0.8192	--	--	2920
incl	5900	5.32	0.7126	1751	--	--
laufzeit	5901	5.32	1.0774	3103	--	--
van	5902	5.32	1.0388	1392	1209	1726
leitung	5903	5.32	0.8908	2042	--	1305
drittel	5904	5.32	0.8192	--	--	2729
aufsätze	5905	5.32	1.3161	--	--	4224
detailsuche	5906	5.32	1.1147	4242	--	--
richard	5907	5.32	1.3915	2721	--	2232
auslegung	5908	5.32	0.9988	--	--	3133
calls	5909	5.32	0.8192	--	1520	--
pcs	5910	5.32	1.0774	4622	--	--
brd	5911	5.32	1.5576	--	--	3443
again	5912	5.32	1.0388	--	400	--
mittelalterlichen	5913	5.32	1.1856	--	--	4366
ihres	5914	5.32	0.8908	982	4056	414
dieselbe	5915	5.32	0.7126	--	--	728
bekam	5916	5.32	0.9355	--	--	3894
raumes	5917	5.32	0.7126	--	--	4326
mittlerweile	5918	5.32	0.9134	2379	2934	4959
getrunken	5919	5.32	1.3316	--	4775	--
another	5920	5.32	0.9781	--	972	--
#stuttgart	5921	5.32	1.2526	--	2500	--
erhoben	5922	5.32	1.0190	4522	--	1808
youre	5923	5.32	1.1856	--	3197	--
o_o	5924	5.32	1.1856	--	1414	--
genannt	5925	5.32	0.8192	2262	4408	815
patch	5926	5.32	1.1147	4785	--	--
seitens	5927	5.32	0.6528	--	--	2555
innerer	5928	5.32	0.8437	--	--	4549
brachten	5929	5.32	0.6833	--	--	3591
diskutiert	5930	5.32	1.0583	4752	--	3190
told	5931	5.32	0.7939	--	1910	--
erheben	5932	5.32	1.0583	--	--	2214
editieren	5933	5.32	0.8676	2025	--	--
that	5934	5.32	0.6833	1228	69	393
basiert	5935	5.32	0.8437	2830	--	--
does	5936	5.32	0.8192	--	954	--
gel	5937	5.32	1.0583	--	3600	--
druckversion	5938	5.32	0.9781	653	--	--
during	5939	5.32	0.7677	--	3066	--
etwas	5940	5.32	0.8908	281	296	146
dritte	5941	5.32	0.9781	1837	3346	1183
sitten	5942	5.32	1.2848	--	--	4270
prinzipiell	5943	5.32	1.0388	--	--	3321
bytes	5944	5.32	0.9134	3134	--	--
está	5945	5.32	1.0583	--	3912	--
xoxo	5946	5.32	1.8892	--	1509	--
umzug	5947	5.32	1.2027	3717	3859	--
handels	5948	5.32	0.7939	--	--	2901
#underthemistletoe	5949	5.32	1.7313	--	2149	--
baden-württemberg	5950	5.32	1.3005	1521	4092	--
verschaffen	5951	5.32	0.9988	--	--	3264
borussia	5952	5.32	1.1507	--	3498	--
mitgliedstaaten	5953	5.32	1.3005	--	--	4402
weisen	5954	5.32	1.0190	4220	--	1715
gleichwohl	5955	5.32	0.8437	--	--	2891
mar	5956	5.32	1.0388	3089	--	--
rubriken	5957	5.32	0.8676	2770	--	--
überdies	5958	5.32	0.9781	--	--	4010
daraufhin	5959	5.32	0.7677	--	--	3368
ukraine	5960	5.32	1.6343	4027	--	--
abschnitte	5961	5.32	1.0774	--	--	4396
veränderte	5962	5.32	0.8676	--	--	4961
markus	5963	5.32	1.1856	1718	3682	--
po	5964	5.32	1.5312	--	2705	--
glaub	5965	5.32	0.8437	4627	629	--
wo	5966	5.30	0.9949	214	209	127
peter	5967	5.30	1.4743	568	1380	1040
siri	5968	5.30	1.1824	--	1867	--
frühen	5969	5.30	0.9530	5130	--	1809
tests	5970	5.30	1.1294	1642	--	--
aufeinander	5971	5.30	1.1294	--	--	3835
holt	5972	5.30	0.8144	--	2928	--
kfz	5973	5.30	1.2817	1990	--	--
aug	5974	5.30	1.2164	1235	--	--
anderen	5975	5.30	0.6776	166	559	103
seit	5976	5.30	0.8391	102	323	188
verlauf	5977	5.30	0.9742	1766	--	1157
führten	5978	5.30	0.7071	--	--	2484
inzwischen	5979	5.30	0.7626	2249	4079	1360
sind	5980	5.30	0.8144	32	68	39
schema	5981	5.30	1.1473	--	--	2997
gottheit	5982	5.30	1.7173	--	--	4700
werben	5983	5.30	1.1112	889	--	--
erfuhr	5984	5.30	0.8631	--	--	4499
#microsoft	5985	5.30	1.5152	--	4943	--
objekt	5986	5.30	0.8144	2960	--	1619
somebody	5987	5.30	1.1995	--	2429	--
habt	5988	5.30	0.7354	2421	721	--
different	5989	5.30	1.1995	--	2544	--
how	5990	5.30	0.8391	3561	153	4953
plattform	5991	5.30	0.9091	3446	--	--
username	5992	5.30	1.0738	4933	4748	--
benutzerliste	5993	5.30	1.2495	3363	--	--
jetzigen	5994	5.30	0.7626	--	--	3735
kim	5995	5.30	1.5017	--	832	--
gerechnet	5996	5.30	1.0926	--	--	3927
ausgeübt	5997	5.30	1.0546	--	--	4661
wilhelm	5998	5.30	1.2976	2443	--	827
hat's	5999	5.30	1.0546	--	4914	--
gebilde	6000	5.30	0.7626	--	--	3086
mainboards	6001	5.30	0.9949	5109	--	--
volltext	6002	5.30	1.0738	4147	--	--
hinzu	6003	5.30	0.6776	2080	--	1473
#arbeit	6004	5.30	1.3132	--	2987	--
hands	6005	5.30	1.1650	--	2700	--
sag	6006	5.30	0.8631	4614	773	--
eintragen	6007	5.30	0.6145	480	--	--
betrieb	6008	5.30	1.1294	1357	--	1434
golf	6009	5.30	1.4033	1302	2079	--
gegenwärtigen	6010	5.30	0.9530	--	--	1649
bereich	6011	5.30	0.7071	393	1396	461
allgemeiner	6012	5.30	0.8144	--	--	2760
theoretisch	6013	5.30	1.0926	--	--	2780
jena	6014	5.30	1.4880	3300	5055	3290
looked	6015	5.30	0.9742	--	4521	--
hay	6016	5.30	1.2330	--	3427	--
press	6017	5.30	1.1473	3308	3358	3239
verlinkten	6018	5.30	0.9091	2744	--	--
vorliegen	6019	5.30	0.8864	4593	--	3129
lädt	6020	5.30	1.1112	4408	3794	--
stücke	6021	5.30	0.8391	--	--	2727
either	6022	5.30	0.9313	--	3997	--
size	6023	5.30	0.9530	4872	2703	--
side	6024	5.30	1.0351	--	2627	--
autohaus	6025	5.30	1.2657	4249	--	--
agora	6026	5.30	1.2817	--	3999	--
jemand	6027	5.30	0.6776	951	368	1994
themen-optionen	6028	5.30	1.1473	1449	--	--
bezeichneten	6029	5.30	0.7354	--	--	3465
counter	6030	5.30	0.6776	3913	--	--
entsprechender	6031	5.30	0.8631	--	--	5136
üblichen	6032	5.30	1.0152	--	--	3124
entlang	6033	5.30	0.7071	3880	--	4509
anschließend	6034	5.30	0.7071	2156	--	3348
anmerkung	6035	5.30	0.7890	--	--	4826
ben	6036	5.30	0.8144	2247	516	--
unterscheidung	6037	5.30	0.9742	--	--	1754
